pretty_formula,material_id,band_gap
NbAgN2,mp-1245369,1.6891000000000003
LiFe(PO3)4,mp-26126,1.8014000000000001
Na7Nb2Zn2Si3(PO8)3,mp-2714996,1.7647
Rb4CO4,mp-556527,1.6338
MgAlCu(WO4)2,mp-2241036,1.7977000000000007
Rb7NaSi8,mp-1202504,1.6935
Mg3Fe2O5,mp-753595,1.9340000000000002
Na8CaSi5Ge3SO24,mp-2716272,1.6863000000000001
LiFe4(BO3)4,mp-761212,1.5152999999999999
Fe3Pb8F24,mp-735822,1.6795999999999998
Li2O2,mp-841,1.9742999999999997
CsAuSe,mp-574599,1.7093
Li2Fe2B2O7,mp-779057,1.9294
Ga2S3,mp-539,1.7106
In6WO12,mp-20099,1.7679999999999998
Na10Ca4In4Si3(S3O16)3,mp-2714913,1.5812999999999997
Na4MnAl3Si3O16,mp-694964,1.7946
Al2FeP2(HO)18,mp-1183004,1.982
Fe3OF5,mp-779913,1.7289
Na2Mg5Sn3(SO4)12,mp-2714642,1.5463
MoNCl3,mp-23396,1.6768
GeH10Se3N4,mp-1205224,1.5414999999999999
MnZn2WO6,mp-1291397,1.9933999999999994
Li2FeO2F,mp-754677,1.6678
NaMg6WO8,mp-1030710,1.7015000000000002
Mg(BiO2)2,mp-2224741,1.6961999999999997
MgO,mp-1245232,1.8876999999999997
K3MnH5,mp-643245,1.5729
Li2B2Se5,mp-30100,1.7046999999999999
Os2Xe(O3F5)2,mp-1205001,1.9285999999999999
PIrS,mp-1220004,1.8653999999999993
Zn2MoWO6,mp-1374028,1.6820999999999997
Fe2WC10(SeO5)2,mp-557864,1.955
AgIO3,mp-849271,1.9765000000000001
FeH8(BrO2)2,mp-24537,1.7042
NaInGeP2SO12,mp-2712578,1.5921999999999998
Nb12WO33,mp-1198790,1.9571
CaFe8(OF)8,mp-1233554,1.7675999999999998
Rb3P11,mp-1197062,1.9328
AlPH8(CCl)3,mp-1228904,1.9662
Fe5OF11,mp-1178250,1.7294
Li7Mn(O2F)2,mp-766052,1.6784000000000001
ZnFeO2F5,mp-1178657,1.7122
Nb2PbO6,mp-773965,1.6902
Na14Zn5Si6Ge3(SO8)6,mp-2714242,1.5084
RbMgCu2H3(SO5)2,mp-1233327,1.9152
LiFeSiO4,mp-758991,1.8818
K2NaMnF6,mp-1079339,1.5314
NF2,mp-726118,1.8956
Na6Si7Ge8S5O48,mp-2713022,1.5779999999999998
CaSnS3,mp-1100340,1.584
Na30Nb20Zn4Si33(SO48)3,mp-2716457,1.9898
AgMoPO6,mp-14029,1.9427999999999999
Bi2O3,mp-759526,1.7345000000000006
AuSCl7,mp-556587,1.8191
Sr2MgCuWO6,mp-2217957,1.9670999999999998
Na3Nb5ZnSi6(SO12)3,mp-2715703,1.8419999999999999
Na2SeO2,mp-1210902,1.8216
Na5Fe2P2(CO7)2,mp-1176347,1.7834
K2NaMoCl6,mp-1110861,1.5542000000000002
Rb2NaMn(CN)6,mp-505659,1.9485
K2RbMoCl6,mp-1110717,1.6332
Na3Nb6Bi5O24,mp-1221291,1.8875000000000002
Li5Fe5Si7O24,mp-767276,1.8272
Bi6Cl7,mp-582968,1.6159999999999997
NaLi2RhF6,mp-1111095,1.9166
Cs2AlTlI6,mp-1112111,1.5910999999999997
AgH4WS4N,mp-643431,1.7101
Na2Pd(NO3)4,mp-560120,1.7034
LiFeP2O7,mp-849555,1.7515
BN,mp-1599,1.5671
MgFeBO4,mp-1210634,1.8677000000000001
MgH16C4S4N2(O4F3)4,mp-1181934,1.5647000000000002
InBrO,mp-27703,1.9948
LiMnP4(H2O7)2,mp-780204,1.5253
NaFeF3,mp-505066,1.8013000000000001
Li3Fe2P2(CO7)2,mp-768653,1.8939
Li2AgF3,mp-760805,1.9409
Li5Cu(PO4)2,mp-26311,1.9666000000000001
Li2MnCl4,mp-34148,1.8782
Ga2Sn2S5,mp-14280,1.6968
LiFe2O2F3,mp-756358,1.9177
In4(SnO4)3,mp-1223964,1.6232999999999995
Zn(BiO2)2,mp-1041542,1.5583999999999998
NaIn2Sn2P3(SO8)3,mp-2716352,1.6534000000000002
LiFe2O3,mp-1298536,1.5557999999999996
Na2GaAgF6,mp-1111329,1.5786
MnMoH2SeO7,mp-1192298,1.8798
Ge3N4,mp-476,1.9150999999999998
K2TaNbO6,mp-1207114,1.7028
MgSn2O5,mp-1042980,1.7777000000000003
MoO3,mp-1445089,1.8186000000000002
GeC,mp-1002164,1.6580999999999992
Zn2(PS3)3,mp-27656,1.8214
IrCl3,mp-568208,1.9582
CsRb2TlBr6,mp-1111830,1.7076
Ru(C4N3)2,mp-1245789,1.8182000000000003
Sr2MgMnMoO6,mp-2217329,1.7067
Na9Nb2Zn4(PO4)9,mp-2715313,1.9829
GeSe2,mp-10074,1.5188000000000001
NaMg14BO15,mp-1034618,1.8832000000000004
Li7Fe4(P2O7)4,mp-1177031,1.5648999999999997
KFe4(SiO4)3,mp-1223588,1.9243999999999999
Li2AgF3,mp-760580,1.9705
K2Sn(AuS2)2,mp-557121,1.6433
RbLi2Fe2(BO3)3,mp-770709,1.8834000000000002
LiFeB2O5,mp-752712,1.6515000000000004
BN,mp-1244872,1.5766
SrNb6O16,mp-14482,1.6323
MgSn2P2O9,mp-1049302,1.6000999999999994
CsC3(SeN)3,mp-569889,1.7791000000000001
Li3Fe8(BO3)8,mp-761234,1.6831000000000003
AgNO2,mp-5770,1.7726
CsMg6BO7,mp-1099225,1.8312999999999997
Zn(FeO2)2,mp-34730,1.6068000000000002
Ta2O5,mp-1218001,1.6696
LiZnRhF6,mp-1222336,1.5896
ZnFePO5,mp-1207884,1.9123999999999999
Na6Ge2Se7,mp-18100,1.5871000000000002
SnGeS3,mp-5045,1.6591
NbBr3O,mp-1220556,1.9457
Na2Ta4Zn4Si3(S3O16)3,mp-2716451,1.5543
Na42Mg20Ta4Si15(S7O48)3,mp-2715931,1.9447
Na2O2,mp-2340,1.7361
CsPbBr3,mp-1014168,1.8178
LiFe2(PO4)2,mp-753789,1.6613
Li16Fe4SiO16,mp-757339,1.8915999999999997
Fe6P4H23O21,mp-1213654,1.5143
K2RbTlBr6,mp-1111203,1.5429
Li3Fe(BO3)2,mp-770926,1.6448000000000003
SrGa12O19,mp-863423,1.8584
LiZn2Fe9O16,mp-773576,1.5292
SeS2(NO)2,mp-8845,1.8651
K2NaGaBr6,mp-1111641,1.6303
Li2MnF5,mp-767572,1.5265000000000002
Si3Pb11O17,mp-1198381,1.976
C(NO)2,mp-1197051,1.8502999999999998
Li2MoP4O13,mp-1101555,1.8745999999999998
Na9Mg5Nb7(PO4)18,mp-2714768,1.6706
Ca(WO2)2,mp-1042158,1.5499999999999998
Li3Mn2OF5,mp-753529,1.9747
RbB6H8O7,mp-1202047,1.7231999999999998
NaLiO,mp-755959,1.5957
SrMg6ZnO8,mp-1032034,1.8375999999999997
KCa2Nb3O10,mp-1223594,1.9665
Mg(MoO2)2,mp-1047337,1.8999000000000006
Na3AuO2,mp-28365,1.9715
MnSn(PO4)2,mp-775753,1.5478
Na6Nb4In4Si7S5O48,mp-2713003,1.6787999999999998
Na2ZnGe3P4(SO12)2,mp-2712673,1.5039999999999998
MgFe6(OF)6,mp-2228335,1.5155999999999998
LiFe2(BO3)2,mp-764519,1.5639
CsRb2PdF5,mp-8202,1.7853
Mg(BC)2,mp-1079629,1.5968
Na14Mg5Si6Ge3(SO8)6,mp-2714156,1.5588000000000002
KNaMg30O31,mp-1040283,1.9217999999999993
Fe3H10S2NO14,mp-40778,1.9047
TlAu(CN)2,mp-569173,1.7415000000000003
ZnH18Ru2Br7N6,mp-707342,1.5730999999999997
Ca3Mn2(Si2O7)2,mp-557275,1.6320999999999994
Mg30GaBO32,mp-1038428,1.9546000000000001
NaPO4,mp-1202449,1.8212000000000002
WC4(BrO2)2,mp-650526,1.8238
Na6Nb4Al4Si7S5O48,mp-2712938,1.5459999999999998
KMg30MnO32,mp-1038115,1.8944
Rb2LiBiI6,mp-1110751,1.9334
Mg5(GeN3)2,mp-1246077,1.7379999999999995
LiMn2F5,mp-787037,1.9264999999999999
H2Os5(CO)16,mp-707849,1.7437
MnTlF4,mp-1102938,1.917
Ca(FeO2)2,mp-1041946,1.7351
K2SeBr6,mp-23036,1.6978
Na8CaSi5Sn3SO24,mp-2715611,1.6616999999999997
RbCa(H2N)3,mp-696329,1.8986
Li2Fe3O4,mp-1222957,1.9364999999999997
CaMnB2O5,mp-555385,1.5225
Mg3MnH7,mp-643573,1.6630999999999996
NbSNCl6,mp-608398,1.8154
Na3Zn3GePS5O24,mp-2713641,1.7570000000000001
CaB5H4O9,mp-1214219,1.9247
TaMn2FeO6,mp-1217936,1.6284
Na2MgGe3P4(SO12)2,mp-2712676,1.5861
ZnC2(Br2N3)2,mp-1194420,1.5294999999999999
P3RhW2O15,mp-1194839,1.5049000000000001
NaMg30MnO32,mp-1038011,1.5133999999999999
H2,mp-1181265,1.5177999999999998
Pb5(SI3)2,mp-23066,1.8469000000000002
RbMg6BO8,mp-1033557,1.6865999999999999
NClO,mp-1103281,1.7027
Li2Sn(PO3)6,mp-757479,1.8913
Li4Re6S11,mp-1181012,1.7327999999999997
Ca(BiO2)2,mp-1042216,1.7897999999999996
RbP15,mp-1209298,1.5046000000000004
Li3Fe2(SiO4)2,mp-778622,1.9231999999999998
TaFeO4,mp-1173115,1.6022000000000003
Fe(PO3)3,mp-763780,1.6221
Li6MnS4,mp-756490,1.5491
Ca2SnS4,mp-866832,1.7379000000000002
Na6Sn2O7,mp-773498,1.8236999999999997
Ca4CN4,mp-5251,1.7906999999999997
LiP4WO12,mp-758408,1.6455000000000002
KMg30BO31,mp-1040287,1.9818000000000007
Na3CaNbSi(PO6)2,mp-2715291,1.7441999999999998
ZnPS3,mp-3342,1.98
K5Nb(CN)8,mp-569711,1.7548000000000001
CsPbBr3,mp-1120725,1.955
Na10Zn7Sn7H24(S13O6)2,mp-720670,1.9306999999999999
Cs2RbAlI6,mp-1112133,1.8835000000000002
Cs3TlO3,mp-756122,1.6198
Na14Ca4Si7Sn4S5O48,mp-2715536,1.5775000000000001
Cs2InGaCl6,mp-1113201,1.9897
Na8Mg3Si3Sn(SO8)3,mp-2714921,1.6402
ZnCu2SiS4,mp-1189702,1.6100000000000003
FePO4,mp-776288,1.6668000000000003
CaMn2F10,mp-1412254,1.7105
MgGe(SO4)3,mp-2713790,1.5227
Rb2NbCuS4,mp-672161,1.8253000000000001
Na18Ta8Zn16Si9(S3O16)9,mp-2713831,1.5305
SiC,mp-582034,1.6890999999999998
H6PbCI3N,mp-995214,1.7627
Cs2TlBiBr6,mp-1112498,1.7359000000000002
PWO5,mp-1044162,1.6519000000000001
LiFe(PO3)4,mp-758801,1.8861
Sn5(W4O11)2,mp-557003,1.5501
Na5In3Si3Ge(SO8)3,mp-2713154,1.9629
SrTa2O7,mp-722557,1.7640999999999998
Li2FeO2F,mp-776565,1.9849
InGaS3,mp-19885,1.6761
Cs3InI6,mp-1112969,1.6049
Cs2TlCl5,mp-541696,1.809
H2W2O7,mp-625502,1.631
Tl6SCl4,mp-28242,1.7993999999999994
TaFeO4,mp-1217946,1.8014999999999999
Li2S,mp-723352,1.9206999999999999
KH2OsNCl4,mp-1211579,1.5572
LiFe(GeO3)2,mp-22173,1.9505999999999997
MgFe4(OF)4,mp-2218469,1.7681
RbFeO2,mp-558337,1.5564999999999998
Al2ZnS4,mp-1228438,1.7538999999999998
MgFe2P2O9,mp-1041009,1.8796000000000004
Li2O2,mp-558312,1.6379
Li5Mg11(WO4)12,mp-1177113,1.8045999999999998
K2SnSe3,mp-9693,1.646
K4CO4,mp-546643,1.7898
Na3CuO2,mp-779502,1.605
Si2H2O3,mp-1179527,1.6829
C3S7O,mp-1192192,1.9924000000000002
FeGeO3,mp-22334,1.9617
Ag5CF4,mp-29536,1.9267999999999998
Mo2P2O9,mp-1040930,1.6082
NbP2S2Cl5,mp-679987,1.6909
Se3(NO6)2,mp-1201046,1.6671
Rb2O2,mp-7895,1.7600000000000002
Al5AgS8,mp-1228170,1.5406000000000004
RbAu(SO4)2,mp-555741,1.7149
NaBi3(IO2)2,mp-1220823,1.8933
SrLiGaN2,mp-568385,1.8413
Mg2TaMoO6,mp-1373336,1.8878000000000004
Rb2TaCuSe4,mp-11924,1.9548999999999999
Mg3Fe4(WO4)6,mp-1042815,1.6917999999999997
MnPH4N(OF)3,mp-1197191,1.5509
Li4Mo3O8,mp-690551,1.5585000000000004
Ca(GaSe2)2,mp-13873,1.9773
Na6MgO4,mp-755084,1.9733999999999998
Si2H2O3,mp-627334,1.6959999999999997
KPS3,mp-8267,1.7149
IF7,mp-685049,1.6861
Rb2O,mp-755738,1.6455
AlIO,mp-1214837,1.6932
Mg4SiN4,mp-1247369,1.7988
RbB6(HO)8,mp-1203229,1.8370000000000002
Rb2MgFe4O7,mp-2228564,1.5331000000000001
P4WO13,mp-752714,1.9875
Ca(GaN)2,mp-1246270,1.5542999999999996
Na4Mg(FeO3)2,mp-2233734,1.639
K2W4O13,mp-757860,1.7604
Li4Mn(SiO3)3,mp-780578,1.8119999999999998
C3N4,mp-971683,1.9701000000000004
Al2ZnS4,mp-1247884,1.5436
MgSn(GeO3)2,mp-1043036,1.8365000000000005
MnO2,mp-25223,1.5210000000000001
Pd(SCl3)2,mp-28174,1.7553
Na9Mg5Nb7Si9(SO8)9,mp-2714705,1.5627000000000002
Mg2Nb4Si3(SO6)6,mp-2713513,1.6625
LiMn(PO3)4,mp-540331,1.5583
Tl2CS3,mp-557251,1.7631000000000001
CuN3,mp-27954,1.5383
Mo2P2O11,mp-1101589,1.9922
NaMnFe(PO4)2,mp-1173592,1.5082
AlAg(WO4)2,mp-1047674,1.5337999999999994
MgFe3(PO4)3,mp-2230031,1.9866
P,mp-1198724,1.9259
Li3Fe4(BO3)4,mp-754325,1.5164
Li2AgF3,mp-752793,1.9647999999999999
SrAlCu3Se4,mp-1179174,1.6573000000000002
Rb2ZnO2,mp-555977,1.7574999999999998
S(IN)2,mp-1179634,1.6295
Li4Mn3P4(HO8)2,mp-779055,1.8571999999999997
MgFe2(HO2)2,mp-2217204,1.5702999999999996
RbSiBiS4,mp-560051,1.9806
InI2,mp-29312,1.7863000000000002
RbLiMg14O15,mp-1035690,1.5033999999999996
Li3FeO3,mp-770886,1.6343
K7LiSi8,mp-3949,1.6927
RbTaPS6,mp-680498,1.7240000000000002
S3N,mp-1209413,1.6651
Li2MnPCO7,mp-1177960,1.8388
CaFe(GeO3)2,mp-1043877,1.7226000000000004
Re3Se2Br5,mp-1173441,1.727
CsAgBr2,mp-571100,1.7972
Na3WN3,mp-16839,1.7693999999999999
Ta6Pb4O19,mp-863066,1.7422999999999997
SiC,mp-567551,1.970600000000001
Pm2MgS4,mp-1232264,1.9562000000000004
Na8Mg(FeO4)2,mp-2230529,1.9427999999999999
Rb3InO3,mp-761025,1.7373000000000003
Na12Nb4Zn2(SiO4)9,mp-2716563,1.9959999999999996
InHO2,mp-632711,1.8668000000000005
Na7Mg2Nb2Si3(PO8)3,mp-2714801,1.7219
Ag2W2O7,mp-32537,1.9614000000000003
MgZn2(FeO2)4,mp-2232624,1.8900000000000001
BiAuCl6,mp-567414,1.6272
K2MgFe4P6(O4F3)4,mp-1233950,1.7159999999999997
KSn2H36C12(Se2N)3,mp-708999,1.8887
TlH6(NO4)3,mp-696189,1.8483
Cs3Nb2S11,mp-669313,1.5397
H8RuN3Cl5O,mp-1212914,1.8003
K4Na2H18Pd(IO10)2,mp-757218,1.6804000000000001
LiAlSiH2O5,mp-555706,1.7217999999999998
Ag3N5O6,mp-562667,1.9021
CaSnS3,mp-1100335,1.8766999999999996
NbAgO3,mp-5537,1.7878999999999998
Bi2O3,mp-1204405,1.9197000000000006
GaCuBr4,mp-1212660,1.9902
Cs3AuO2,mp-572441,1.7399
NaTaSi3Sn3(SO8)3,mp-2714015,1.5455
H2CS3,mp-28399,1.9796999999999998
Th(NF2)4,mp-725941,1.7889
Ga2BiSe4,mp-571085,1.8901000000000001
TlCuPS3,mp-1190539,1.9735000000000005
Na3Ca3SnPS5O24,mp-2712723,1.8622
Fe3H4(S2O9)2,mp-696936,1.6592000000000002
NaFe3O5,mp-505170,1.5371
CaSiSnO5,mp-726359,1.5452000000000004
LiCa2Nb3O10,mp-766983,1.6329999999999998
Na3InSi2GeSO12,mp-2714343,1.9225
TaNb(AgO3)2,mp-1217947,1.7114000000000003
K3Nb2Cu3Se8,mp-1202743,1.6021
RbFeO2,mp-754958,1.797
Fe8H10O17,mp-1182698,1.7452
CsLi(H2N)2,mp-642740,1.9969999999999999
FeH12(NF2)3,mp-699478,1.6323
LiFe2(BO3)2,mp-764679,1.696
MoH9S2(ClO)4,mp-1201166,1.7119
ZnSn2(PO5)2,mp-1043492,1.8704999999999994
Ta2WO8,mp-1046357,1.6635
AlW3O8,mp-1041957,1.9247999999999998
B2(CN2)3,mp-989466,1.9254999999999995
Na7MgNb3(SiO4)6,mp-2712873,1.9441
Na2Mn3Cl8,mp-27126,1.9227999999999998
Rb4Mg(FeO2)4,mp-2228931,1.6254000000000002
Sr2Mg(MoO4)2,mp-2219849,1.5864999999999996
RbNaMg30O31,mp-1039826,1.9137
Mg2MoWO6,mp-1047170,1.9489
Ca4Bi6O13,mp-757343,1.8461999999999996
Cs2O2,mp-7896,1.6496
Mg16Si8HO32,mp-1248719,1.9036999999999997
K2RuNCl5O,mp-560966,1.7638
KCuS,mp-28270,1.8615000000000002
Li3Fe8(BO3)8,mp-1177681,1.6148999999999998
Sr2Mn2SeO4,mp-1201675,1.8317
KPSe6,mp-18625,1.8827999999999998
KMg14BO15,mp-1035758,1.5846999999999998
K2NaNb3O9,mp-1224011,1.9676000000000002
LiFeCO4,mp-757567,1.6555000000000002
LiFeP2O7,mp-26717,1.9185999999999999
K3Nb2Cu3S8,mp-581419,1.8542
NaMnO4,mp-759794,1.6829
Ag2Bi2S3Cl2,mp-559071,1.6367999999999996
LiFeSiO4,mp-762643,1.6568999999999998
LiMg14FeO16,mp-1035445,1.79
Rb2NaNb6(PO8)3,mp-677731,1.9756999999999998
Na8Zn3Si3Ge(SO8)3,mp-2714955,1.6145999999999998
Li2Fe4O3F8,mp-755479,1.9451
Li5Fe5(PO4)6,mp-771125,1.6421000000000001
KNb(CuS2)2,mp-1106233,1.7079000000000004
Na2FePCO7,mp-1176603,1.6225999999999998
Li2FePO5,mp-766462,1.8923
Na4Mg(GeSe3)2,mp-1103730,1.8220999999999998
Bi2(CN2)3,mp-1247346,1.5671000000000002
Sr8MgP4(IO4)4,mp-1234747,1.7441000000000004
Ga3Bi5Cl12,mp-569854,1.813
Rb4Ca(Se2O7)2,mp-1233791,1.7445
SiO2,mp-10064,1.7395999999999994
Na14Mg5Si6Sn3(SO8)6,mp-2714317,1.6016999999999997
Li5NCl2,mp-29151,1.9819
Li3Fe(PO4)2,mp-757649,1.7471
AlP,mp-1550,1.6294000000000004
WS2,mp-1023937,1.8091
SrCaPbO4,mp-1218368,1.8975999999999997
Na42Ca8Nb16Si33(SO48)3,mp-2714459,1.8574
H5IO6,mp-625274,1.8659
Li3Fe(CO3)3,mp-765096,1.8911999999999998
Ag2SeO3,mp-16913,1.7022
Rb2TaAgS4,mp-15217,1.8622
MgFe2(HO2)2,mp-2217234,1.6252999999999997
K2OsNCl5,mp-1205451,1.8403
Na6Nb4Ga4Si7S5O48,mp-2712952,1.7243
Bi2O3,mp-1190124,1.7487000000000004
Bi2(CN2)3,mp-1246532,1.9812
Rb3NaH4,mp-1095176,1.5304
Na6Sn2O7,mp-778451,1.839
TaAl(WO4)2,mp-1042600,1.7815999999999996
LiFe(SO4)2,mp-780523,1.9546999999999999
FeBO3,mp-1199904,1.5175999999999998
MgFe3(OF)3,mp-2217075,1.8618000000000001
Li2FeBO4,mp-752412,1.9082000000000001
Ru(CO)4,mp-616541,1.927
Mg(InS2)2,mp-20493,1.7643999999999997
K3TaNbCu3S8,mp-1224225,1.9736
Na4Sn3S8,mp-29626,1.6505999999999998
LiFe2(PO4)2,mp-754078,1.6052
NaInSiSn(SO6)2,mp-2712550,1.6593
KNa2BN2,mp-1019888,1.8180999999999998
Na5InO4,mp-8840,1.7741999999999998
KSnI3,mp-1097015,1.9381
NbCu3S4,mp-5621,1.6574
Ga4GeS4,mp-531297,1.7283000000000004
Cu3MoH24C8S3I3N2O,mp-1204081,1.9705000000000001
LiMn2F7,mp-753592,1.7055000000000002
CuP4S3I,mp-554724,1.7032000000000003
Li4Fe3(SiO4)3,mp-1177429,1.7632999999999999
MgPb2(WO4)2,mp-2227115,1.9934000000000003
RbIO2,mp-1209265,1.6879
BPb7Br3O7,mp-1201413,1.9254000000000002
Cs3MnF7,mp-17040,1.5495
SiC,mp-568696,1.8139000000000003
KInSe2,mp-1120779,1.5869
Rb4Ta2S11,mp-14577,1.7127000000000001
Sr2MgZnMoO6,mp-2240103,1.5413999999999994
Cs2Se,mp-1080258,1.5913
Li5Cu(PO4)2,mp-778743,1.7069
KCa2Nb3O10,mp-557195,1.9567999999999999
Na3CaGaSi(SO6)2,mp-2712580,1.7786000000000002
Fe(PO3)3,mp-540314,1.6353000000000002
RbAuC4S4(OF)12,mp-1200298,1.8291
SiC,mp-571286,1.8003999999999998
NaMo6Br13,mp-680472,1.9979000000000002
Mn2ZnH12(NO2)4,mp-510620,1.5236
Fe4OF7,mp-763484,1.7312
Ca(BiO2)2,mp-1327938,1.7245
ZnAgPO4,mp-1216213,1.8947000000000003
TaTl(CuS2)2,mp-9815,1.7972000000000001
Li3BiS4,mp-766422,1.6645
KGeN,mp-1245591,1.6721
WCl6,mp-571518,1.9169
LiAuF4,mp-554442,1.9808999999999999
Li3Fe2(SiO4)2,mp-760096,1.6844000000000001
Fe2(CO3)3,mp-758121,1.6598
FeHO2,mp-755285,1.7408000000000001
Na10Al4Si7Ge4S5O48,mp-2715922,1.9930999999999996
LiFe2OF5,mp-776089,1.9051
K5Na3Ta4Nb4O24,mp-1076095,1.6070999999999998
Ca(BiO2)2,mp-1044682,1.593
P3W2O13,mp-757302,1.8082
Li3Fe4(BO3)4,mp-761202,1.8227
K14W6N17,mp-728225,1.7321
SrP11H28N9,mp-1198273,1.9877
MgFe6O7F5,mp-2230457,1.5501
TaZn2BiO6,mp-1378723,1.8737
MoS2,mp-1023939,1.5539
K2TcF6,mp-1091363,1.7181
Na4Al11Si13Ag7O48,mp-695373,1.5011
H6PbCI3N,mp-977013,1.6778
Li2Fe3OF6,mp-849572,1.9706
NbBr3O,mp-606393,1.9659
Fe2MoC10(SeO5)2,mp-624052,1.9283000000000001
CaMg30SnO32,mp-1037834,1.8848000000000003
Mg11Mn2O13,mp-753303,1.9335000000000004
Fe38O39,mp-705753,1.5470000000000002
LiFe2(BO3)2,mp-761277,1.6772999999999998
NaNbGa3P3(SO8)3,mp-2716430,1.9950999999999999
Na21Nb4Zn8Si3(P5O24)3,mp-2715775,1.7345000000000002
LiFePO4F,mp-25407,1.9307
FeOF,mp-759592,1.6225
Rb2WS4,mp-17048,1.9936000000000003
FeHO2,mp-625220,1.9985999999999997
CaC2,mp-570697,1.7605
Cs2Se,mp-1080254,1.8268999999999997
Li3Fe8(BO3)8,mp-764513,1.6683999999999999
K4Mg(MoO4)2,mp-2232548,1.5548000000000002
Rb4CO4,mp-545760,1.7482000000000002
Nb2MoO8,mp-1046942,1.6481
LiMnBO3,mp-756752,1.9726
Sr2LiReO6,mp-12525,1.5935000000000001
Ca2NF,mp-2646991,1.9758999999999998
NaNbO3,mp-1195803,1.6547999999999998
Rb3TlBr6,mp-1114103,1.5276
Mn4OF6,mp-752976,1.9791999999999998
Si3N4,mp-40793,1.8186
LiMoO2,mp-690493,1.8222999999999994
WO2,mp-1380432,1.6779999999999997
Na2Nb5Ga3Si6(SO8)6,mp-2714013,1.5900999999999998
KNb4InO12,mp-1522445,1.7758
CaBiIO2,mp-1227238,1.6177000000000001
Br2O3,mp-28933,1.7587
LiCuS,mp-1407369,1.5952000000000002
HW2C9NO10,mp-1224650,1.8538999999999999
Cs2S5,mp-1193140,1.8661999999999999
MgFe6O7F5,mp-2230928,1.6948
WS2,mp-1025571,1.6345
Li4Mn3OF8,mp-764336,1.749
CsMn4Cl9,mp-567499,1.8802
K2S2NO7,mp-555388,1.961
RbMnO4,mp-18301,1.8853
Rb2MnP2H3(O4F)2,mp-1220230,1.9783
MgFe4(PO4)4,mp-2234874,1.8337
LiFe2OF5,mp-753068,1.733
Mg(FeO2)2,mp-753198,1.6065000000000005
Li2Mo(PO4)2,mp-583981,1.9317
Al3Bi5Br12,mp-645282,1.5953
ZnGeN2,mp-1029779,1.5234999999999999
RbPbBr3,mp-998176,1.7508000000000001
LiFe4(BO3)4,mp-774381,1.7777999999999998
LiMnF4,mp-1176638,1.9577
Si2H2O3,mp-627206,1.5458000000000003
Rb2LiMoCl6,mp-1110668,1.5379999999999998
Li2CuP3(HO5)2,mp-849277,1.6397
SeS7,mp-1219328,1.8983
WBrCl3O,mp-1216192,1.9672
LiFe6(OF2)4,mp-1235542,1.7032
Li5AuO4,mp-757242,1.9587999999999997
K2WS4,mp-1211879,1.9435000000000002
MgMo2(Pb2O5)2,mp-2229267,1.7824999999999998
KAgCO3,mp-672695,1.5687000000000002
FeF2,mp-556911,1.6921
Si6Bi3N11,mp-1247410,1.6079999999999997
Ta2MnO6,mp-760053,1.9696999999999996
Li2FePO5,mp-861176,1.626
Na2ZnSe2,mp-1024052,1.5452
NaMgTa3(PO4)6,mp-2713747,1.6818
Tc2O5F4,mp-556442,1.8722
MgCu2SiS4,mp-1205334,1.6730999999999998
Sn8P2O13,mp-767039,1.7037000000000004
Na8ZnSi5Ge3SO24,mp-2715656,1.6480000000000001
Ca7NbSi2N9,mp-567722,1.9855
Ir(SeBr3)3,mp-1195337,1.651
K2PdF4,mp-28163,1.8732000000000002
AuSO4,mp-30003,1.65
Ca3PCl3,mp-29342,1.8419000000000003
Na18Mg8Ta16Si21(S5O48)3,mp-2712984,1.6638000000000002
SiC,mp-571298,1.960799999999999
IrCl3,mp-27666,1.8970000000000002
Sr2NbFeO6,mp-1218741,1.7829000000000002
Mn(C2N3)2,mp-581026,1.5869
K(IO3)2,mp-727413,1.5374
BN,mp-1244991,1.5503
Li2TlPCO7,mp-754034,1.5182000000000002
Ca(BiO2)2,mp-1350272,1.8102
Na14Zn5Ge3(PO4)12,mp-2714119,1.8022999999999998
H3PbCI3N2,mp-1232356,1.9431
H2Ru6(CO)17,mp-720808,1.5791
Na5CaSiGe3P5O24,mp-2716026,1.8111
AgN3O4,mp-644729,1.9626
Ta2MnO6,mp-705743,1.8626
MgFe6(OF2)4,mp-1233442,1.8316999999999999
Bi2WO6,mp-23329,1.9089999999999998
MgFe4(PO4)4,mp-1234799,1.6015000000000001
WI2,mp-1207889,1.9577999999999998
PdCl2,mp-29487,1.5592000000000001
Mn2Ru(CN)6,mp-569321,1.9347999999999999
Na9Fe2O7,mp-16398,1.6267
Na5H29(IO12)2,mp-723093,1.8001
K3Li2Nb5O15,mp-1198996,1.6585999999999999
MgZn2AgWO6,mp-2215830,1.8203999999999998
Na4Mg3SiSnS5O24,mp-2713364,1.8447000000000002
H6PbCI3N,mp-995227,1.594
Na30Nb8Zn16Si15(S7O48)3,mp-2715106,1.5811000000000002
Bi(Mo2Cl5)3,mp-679989,1.8923999999999999
MgFe6(O2F)4,mp-2230517,1.8118999999999996
Li5Fe8(BO3)8,mp-849632,1.5931000000000002
CsK4TlO4,mp-562074,1.5380999999999998
K3Ta2S11,mp-680400,1.5662000000000003
Fe3P4H8NO12,mp-1204707,1.7257
Li14Mn2S9,mp-756198,1.5171
Na2Nb5Ga3(PO4)12,mp-2713924,1.9777
SrIn2O4,mp-540688,1.8079999999999998
